case_id,sim_completed,converged,frequency_nadir_hz,frequency_zenith_hz,max_rotor_angle_separation_deg,max_rotor_angle_separation_raw_deg,max_rotor_angle_separation_coi_deg,final_rotor_angle_separation_coi_deg,mean_frequency_hz,final_mean_frequency_hz,frequency_drift_hz_per_s,initial_pm_pe_residual_norm,initial_pm_pe_max_abs_residual,mean_pm,mean_pe,total_load_mw,total_generation_mw,pm_update_load_shed_mw,pm_update_old_total_load_mw,pm_update_new_total_load_mw,pm_update_old_total_pm,pm_update_new_total_pm,pm_update_mode,max_line_loading_ratio,dynamic_trip_count,dynamic_unstable,dynamic_unstable_by_frequency,dynamic_unstable_by_rotor_angle,dynamic_unstable_by_unresolved_relay,dynamic_unstable_by_sim_failure,dynamic_unstable_by_other,unstable_reason,passive_relay_trip_count,security_redispatch_count,dynamic_load_shed_mw,max_security_violation_loading_ratio,max_relay_violation_loading_ratio,relay_beta,result_source,dynamic_stress_score,stress_rank,stress_reason,group
dyn_case_0030,1,1,49.2409831099392,50.5488133611635,179.644203942449,264.920578427921,179.644203942449,142.702093826713,49.9999999999998,50,7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.370166645005446,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.2590168900607992,6,low_frequency,learned_mlp_top50
dyn_case_0042,1,1,49.2409831099392,50.5488133611635,179.644203942449,264.920578427921,179.644203942449,146.761400130431,49.9999999999998,50,7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.367759749534988,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.2590168900607992,7,low_frequency,learned_mlp_top50
dyn_case_0010,1,1,49.2513182405425,50.5537214172497,179.747365895153,313.214902345824,179.747365895153,142.276157986019,50.0,50,0.0,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.37314948670341,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.24868175945749726,8,low_frequency,learned_mlp_top50
dyn_case_0019,1,1,49.2513182405425,50.5537306237191,179.747314925036,313.348656149836,179.747314925036,134.37036086546,49.9999999999998,50,2.1316282072803e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.373126786596853,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.24868175945749726,9,low_frequency,learned_mlp_top50
dyn_case_0024,1,1,49.2513182405425,50.5539586988167,179.747107917645,312.711659474979,179.747107917645,132.303146791123,49.9999999999999,50,3.5527136788005e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.37244441166466,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.24868175945749726,10,low_frequency,learned_mlp_top50
dyn_case_0025,1,1,49.2513182405425,50.5537125252435,179.747322550199,312.980663409049,179.747322550199,134.251363801003,50.0,50,-1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.372725298163744,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.24868175945749726,11,low_frequency,learned_mlp_top50
dyn_case_0026,1,1,49.2513182405425,50.5539586988167,179.747107917645,312.711659474979,179.747107917645,132.303146791123,49.9999999999999,50,3.5527136788005e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.37244441166466,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.24868175945749726,12,low_frequency,learned_mlp_top50
dyn_case_0041,1,1,49.2513182405425,50.5464825700399,179.894946601781,313.096089563511,179.894946601781,134.699219164613,50.0,50,-7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.373009227377418,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.24868175945749726,13,low_frequency,learned_mlp_top50
dyn_case_0045,1,1,49.2513182405425,50.5538487393231,179.747184008233,312.875433665177,179.747184008233,133.765434496444,50.0,50,-2.1316282072803e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.373018247416687,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.24868175945749726,14,low_frequency,learned_mlp_top50
dyn_case_0036,1,1,49.2600287651465,50.4716144145836,179.935172403382,317.07306161067,179.935172403382,175.062636636664,49.9999999999999,50,-7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.3750354331968,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.23997123485349903,15,low_frequency,learned_mlp_top50
dyn_case_0047,1,1,49.2600287651465,50.4710700976295,179.993704102568,324.715527644367,179.993704102568,171.484444544714,50.0000000000001,50,2.1316282072803e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375055962701467,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.23997123485349903,16,low_frequency,learned_mlp_top50
dyn_case_0003,1,1,49.4460108421774,50.7706173254535,179.92509236616,351.56051256864,179.92509236616,151.104754717992,50.0,50,3.5527136788005e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.370607060814551,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.053989157822599054,17,low_frequency,learned_mlp_top50
dyn_case_0004,1,1,49.4460108421774,50.7706173254535,179.92509236616,351.401955241992,179.92509236616,151.407297833506,49.9999999999999,50,-1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.370502955295736,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.053989157822599054,18,low_frequency,learned_mlp_top50
dyn_case_0009,1,1,49.4460108421774,50.7706173254535,179.92509236616,350.790739193828,179.92509236616,141.342160557027,49.9999999999999,50,1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.370222832131086,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.053989157822599054,19,low_frequency,learned_mlp_top50
dyn_case_0012,1,1,49.4460108421774,50.7706173254535,179.930860640948,351.549114292088,179.930860640948,162.093594471357,50.0,50,7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.370592825308509,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.053989157822599054,20,low_frequency,learned_mlp_top50
dyn_case_0017,1,1,49.4460108421774,50.7706173254535,179.92509236616,351.891206239406,179.92509236616,152.98092049282,49.9999999999999,50,-2.8421709430404e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.370828535615443,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.053989157822599054,21,low_frequency,learned_mlp_top50
dyn_case_0022,1,1,49.4460108421774,50.7706173254535,179.957216283852,351.560689343635,179.957216283852,163.850863724132,50.0,50,-2.8421709430404e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.370592819641076,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.053989157822599054,22,low_frequency,learned_mlp_top50
dyn_case_0011,1,1,49.4737941416324,50.7734886017688,179.965554463591,348.897413922778,179.965554463591,178.718368953952,50.0,50,2.1316282072803e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375154238613855,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.02620585836759659,23,low_frequency,learned_mlp_top50
dyn_case_0035,1,1,49.4769645670366,50.7553727347983,179.742769954014,298.081625523948,179.742769954014,131.557558925381,49.9999999999997,50,2.1316282072803e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375390908005156,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.02303543296339683,24,low_frequency,learned_mlp_top50
dyn_case_0018,1,1,49.4776506614557,50.7734886017688,179.991785706884,341.754953004319,179.991785706884,177.70024383775,50.0000000000001,50,7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375154238613855,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0223493385443021,25,low_frequency,learned_mlp_top50
dyn_case_0008,1,1,49.4777126727732,50.7578804712801,179.989444995287,340.015956552219,179.989444995287,126.57262194725,50.0,50,1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376778323036088,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.022287327226798936,26,low_frequency,learned_mlp_top50
dyn_case_0014,1,1,49.4777126727732,50.7578804712801,179.986432502118,340.015480445632,179.986432502118,128.65919183962,50.0000000000002,50,-2.8421709430404e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376799966556552,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.022287327226798936,27,low_frequency,learned_mlp_top50
dyn_case_0015,1,1,49.4777126727732,50.7578804712801,179.986432502118,339.971148005296,179.986432502118,131.866195966269,50.0000000000002,50,1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376612549856028,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.022287327226798936,28,low_frequency,learned_mlp_top50
dyn_case_0027,1,1,49.4777126727732,50.7578804712801,179.986432502118,340.015479252623,179.986432502118,128.569853630237,50.0000000000002,50,1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376800055200372,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.022287327226798936,29,low_frequency,learned_mlp_top50
dyn_case_0043,1,1,49.4777126727732,50.7578804712801,179.999925408278,339.989063102154,179.999925408278,134.410778514666,50.0000000000001,50,1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376282735162776,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.022287327226798936,30,low_frequency,learned_mlp_top50
dyn_case_0002,1,1,49.4841153646291,50.7734886017688,179.936298640071,337.820801797777,179.936298640071,172.094443182242,50.0000000000002,50,7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375154238613855,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.015884635370902345,31,low_frequency,learned_mlp_top50
dyn_case_0037,1,1,49.4863054525115,50.7553727347983,179.731661716962,298.081625523948,179.731661716962,125.720365864933,50.0000000000001,50,-1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375390908005156,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.013694547488498188,32,low_frequency,learned_mlp_top50
dyn_case_0023,1,1,49.4881924895831,50.7624310350355,179.996754968439,335.392816763187,179.996754968439,162.828188016397,50.0,50,-2.1316282072803e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.377063604764329,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.011807510416900868,33,low_frequency,learned_mlp_top50
dyn_case_0005,1,1,49.4882047874451,50.7734886017688,179.988565974581,342.057216461306,179.988565974581,175.460303249027,50.0000000000001,50,-2.1316282072803e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375154238613855,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.011795212554901013,34,low_frequency,learned_mlp_top50
dyn_case_0013,1,1,49.4883559693413,50.7734886017688,179.993602407756,333.616490923514,179.993602407756,174.836506149685,49.9999999999999,50,1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375154238613855,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.011644030658700899,35,low_frequency,learned_mlp_top50
dyn_case_0034,1,1,49.4892577331897,50.7734886017688,179.991818770603,339.222962450174,179.991818770603,179.990943669583,50.0,50,0.0,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375154238613855,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.010742266810296996,36,low_frequency,learned_mlp_top50
dyn_case_0031,1,1,49.4969529723086,50.7711059039651,179.999713245379,325.512914322975,179.999713245379,175.511613089191,50.0,50,-7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.377091003445846,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.003047027691401638,37,low_frequency,learned_mlp_top50
dyn_case_0020,1,1,49.4991629004606,50.7271406036573,179.986063467921,286.634217143917,179.986063467921,122.982628395708,50.0,50,-7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.377216212266687,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0008370995394031411,38,low_frequency,learned_mlp_top50
dyn_case_0021,1,1,49.4991629004606,50.7271406036573,179.986063467921,283.747374964822,179.986063467921,132.606916927174,50.0000000000001,50,-1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375353946433385,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0008370995394031411,39,low_frequency,learned_mlp_top50
dyn_case_0028,1,1,49.4991629004606,50.7271406036573,179.986063467921,286.32371970768,179.986063467921,129.919813599282,50.0000000000001,50,-2.1316282072803e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.377211578948922,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0008370995394031411,40,low_frequency,learned_mlp_top50
dyn_case_0039,1,1,49.4991629004606,50.7271406036573,179.986063467921,286.32371970768,179.986063467921,129.919813599282,50.0000000000001,50,-2.1316282072803e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.377211578948922,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0008370995394031411,41,low_frequency,learned_mlp_top50
dyn_case_0040,1,1,49.4991629004606,50.7271406036573,179.986063467921,286.219816008057,179.986063467921,129.341177899463,50.0,50,0.0,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.377221306762297,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0008370995394031411,42,low_frequency,learned_mlp_top50
dyn_case_0029,1,1,49.528435456646,50.7568659154796,179.695139715901,304.437690611506,179.695139715901,117.9788693073,49.9999999999999,50,1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.37738333783176,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0,43,low_stress,learned_mlp_top50
dyn_case_0032,1,1,49.5060952646181,50.7527764910968,179.740850551302,356.377313170086,179.740850551302,133.21928007837,50.0000000000001,50,7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.374783324148521,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0,44,low_stress,learned_mlp_top50
dyn_case_0038,1,1,49.5099710088119,50.7711059039651,179.967732173717,319.542975317549,179.967732173717,174.53727051903,50.0000000000001,50,-7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.377091003445846,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0,45,low_stress,learned_mlp_top50
dyn_case_0044,1,1,49.5060952646181,50.7527764910968,179.931979811608,356.377313170086,179.931979811608,150.754177665299,50.0,50,0.0,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.374783324148521,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0,46,low_stress,learned_mlp_top50
dyn_case_0046,1,1,49.5020266682617,50.7734886017688,179.99810959515,334.166264326975,179.99810959515,177.726997493926,50.0,50,7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.375154238613855,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0,47,low_stress,learned_mlp_top50
dyn_case_0048,1,1,49.5100313701281,50.7711059039651,179.993229124675,319.630818332327,179.993229124675,171.018885864206,50.0,50,-2.8421709430404e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.377091003445846,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0,48,low_stress,learned_mlp_top50
dyn_case_0049,1,1,49.5114413369595,50.7551858323355,179.762027167549,324.698885157435,179.762027167549,159.123055574446,49.9999999999999,50,0.0,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.377740742176252,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0,49,low_stress,learned_mlp_top50
dyn_case_0050,1,1,49.5087042833102,50.7551858323355,179.994657604758,352.835359528243,179.994657604758,173.87925730444,49.9999999999998,50,0.0,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.377740742176252,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.0,50,low_stress,learned_mlp_top50
dyn_case_0008,1,1,49.2297785881481,50.5689915035791,179.551188814583,321.623805046863,179.551188814583,140.941407331435,50.0,50,0.0,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376229240768313,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.2702214118518995,1,low_frequency,lodf_top100
dyn_case_0015,1,1,49.2297785881481,50.5689915035791,179.556101478523,321.623805046863,179.556101478523,146.720056781367,50.0000000000002,50,-7.105427357601e-16,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376229240768313,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.2702214118518995,2,low_frequency,lodf_top100
dyn_case_0018,1,1,49.2297785881481,50.5689915035791,179.551188814583,321.623805046863,179.551188814583,140.941407331435,50.0,50,0.0,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376229240768313,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.2702214118518995,3,low_frequency,lodf_top100
dyn_case_0023,1,1,49.2297785881481,50.5689915035791,179.589424295707,321.623805046863,179.589424295707,137.888251226486,50.0,50,2.1316282072803e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376229240768313,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.2702214118518995,4,low_frequency,lodf_top100
dyn_case_0066,1,1,49.2297785881481,50.5689915035791,179.551188814583,321.623805046863,179.551188814583,139.399297257792,50.0000000000001,50,-1.4210854715202e-15,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376229240768313,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.2702214118518995,5,low_frequency,lodf_top100
dyn_case_0100,1,1,49.2297785881481,50.5689915035791,179.551188814583,321.623805046863,179.551188814583,137.018195571947,50.0,50,0.0,0,0,-3.57458170807342e-18,-3.57458170807342e-18,3125.90775291889,3125.90775291889,0,3125.90775291889,3125.90775291889,-1.17961196366423e-16,-1.17961196366423e-16,rebalance_to_current_pe,0.376229240768313,2,0,0,0,0,0,0,stable_by_swing_prototype_thresholds,0,0,0,0,0,1.5,simulink_swing_prototype,0.2702214118518995,6,low_frequency,lodf_top100
