target_name,target_mode,top_quantile,positive_weight,overall_accuracy,hit_rate,cover_rate,precision,recall,f1,average_precision,roc_auc,mean_positive_score,mean_negative_score,positive_negative_score_gap,positive_prediction_rate_at_0.5,positive_prediction_rate_at_0.8,true_positive,true_negative,false_positive,false_negative,num_labels,num_positive_labels,split
relay_count_top30,relay_count_topq,0.3,20.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.27916482490581157,0.46050010576787476,0.6914882501587272,0.7004461895678145,-0.00895793940908729,1.0,0.05270362765229295,448,0,1013,0,1461,448,overall
relay_count_top30,relay_count_topq,0.3,20.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.27325520243895995,0.44304496186270576,0.689412034255393,0.7011236050078329,-0.011711570752439893,1.0,0.05473856209150327,376,0,848,0,1224,376,train
relay_count_top30,relay_count_topq,0.3,20.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.2427654470875697,0.32205513784461154,0.6713989910326505,0.7056494539692288,-0.034250462936578296,1.0,0.06557377049180328,19,0,42,0,61,19,validation
relay_count_top30,relay_count_topq,0.3,20.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.37002371118014876,0.6323055683387022,0.7134194407822951,0.6939991538117571,0.019420286970537992,1.0,0.03409090909090909,53,0,123,0,176,53,test
relay_count_top30,relay_count_topq,0.3,2.2611607142857144,0.49691991786447637,0.34652406417112297,0.7232142857142857,0.34652406417112297,0.7232142857142857,0.46854663774403466,0.34798334603353764,0.5775741256522352,0.5097803184429982,0.4915649272935412,0.018215391149457028,0.6399726214921286,0.0,324,402,611,124,1461,448,overall
relay_count_top30,relay_count_topq,0.3,2.2611607142857144,0.4869281045751634,0.3380462724935733,0.699468085106383,0.3380462724935733,0.699468085106383,0.45580589254766035,0.3353854774313246,0.56597501003613,0.5089002769598936,0.4923069663697256,0.016593310590167998,0.6356209150326797,0.0,263,333,515,113,1224,376,train
relay_count_top30,relay_count_topq,0.3,2.2611607142857144,0.4098360655737705,0.28205128205128205,0.5789473684210527,0.28205128205128205,0.5789473684210527,0.37931034482758624,0.3053105908459788,0.474937343358396,0.5018213720698106,0.48768545332409086,0.014135918745719733,0.639344262295082,0.0,11,14,28,8,61,19,validation
relay_count_top30,relay_count_topq,0.3,2.2611607142857144,0.5965909090909091,0.423728813559322,0.9433962264150944,0.423728813559322,0.9433962264150944,0.5847953216374269,0.46101151610376734,0.6898297284859641,0.5188768387965437,0.4877737790830736,0.03110305971347005,0.6704545454545454,0.0,50,55,68,3,176,53,test
relay_count_top30,relay_count_topq,0.3,50.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.27877182423512287,0.45956361937667467,0.6928395075457436,0.702164921744084,-0.00932541419834032,1.0,0.055441478439425054,448,0,1013,0,1461,448,overall
relay_count_top30,relay_count_topq,0.3,50.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.2730404504200675,0.4422828432356483,0.6908348223313372,0.7028262040946843,-0.011991381763347131,1.0,0.056372549019607844,376,0,848,0,1224,376,train
relay_count_top30,relay_count_topq,0.3,50.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.24328330640073423,0.32205513784461154,0.6730042915595206,0.7074073084763118,-0.03440301691679126,1.0,0.06557377049180328,19,0,42,0,61,19,validation
relay_count_top30,relay_count_topq,0.3,50.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.36710211359477796,0.6289308176100629,0.7141721630996128,0.6958157536460132,0.01835640945359962,1.0,0.045454545454545456,53,0,123,0,176,53,test
relay_count_top30,relay_count_topq,0.3,100.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.27865112037855094,0.45930581018192074,0.6930757610659514,0.7025161353762741,-0.009440374310322741,1.0,0.0568104038329911,448,0,1013,0,1461,448,overall
relay_count_top30,relay_count_topq,0.3,100.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.27315472346202047,0.44232047872340424,0.691109465791824,0.7031656044693488,-0.012056138677524864,1.0,0.05718954248366013,376,0,848,0,1224,376,train
relay_count_top30,relay_count_topq,0.3,100.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.24328330640073423,0.32205513784461154,0.6733406374329015,0.7078036566575369,-0.03446301922463535,1.0,0.06557377049180328,19,0,42,0,61,19,validation
relay_count_top30,relay_count_topq,0.3,100.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.36434524442348903,0.6260162601626016,0.714100183181043,0.6962329997279779,0.01786718345306504,1.0,0.05113636363636364,53,0,123,0,176,53,test
relay_count_top30,relay_count_topq,0.3,200.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.2785544929105358,0.45915376886193765,0.6932385868525931,0.7027259091869629,-0.009487322334369774,1.0,0.0568104038329911,448,0,1013,0,1461,448,overall
relay_count_top30,relay_count_topq,0.3,200.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.273127541126115,0.4422671617824167,0.6912829944110931,0.7033735598033329,-0.01209056539223985,1.0,0.05718954248366013,376,0,848,0,1224,376,train
relay_count_top30,relay_count_topq,0.3,200.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.24337126994467753,0.32205513784461154,0.6735363257558722,0.7080110098634448,-0.034474684107572595,1.0,0.06557377049180328,19,0,42,0,61,19,validation
relay_count_top30,relay_count_topq,0.3,200.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.36431188502057915,0.6260162601626016,0.7141752985288512,0.6964561372268491,0.01771916130200213,1.0,0.05113636363636364,53,0,123,0,176,53,test
max_shed_top10,max_shed_topq,0.1,20.0,0.6475017111567419,0.20133111480865223,0.7756410256410257,0.20133111480865223,0.7756410256410257,0.3196829590488771,0.42808118642283954,0.7954514195893506,0.5126159967233738,0.3829830902812367,0.12963290644213704,0.4113620807665982,0.0,121,825,480,35,1461,156,overall
max_shed_top10,max_shed_topq,0.1,20.0,0.6519607843137255,0.2055888223552894,0.7862595419847328,0.2055888223552894,0.7862595419847328,0.3259493670886076,0.4824356091590126,0.8038314604387392,0.5156912887824401,0.3810755896954205,0.1346156990870196,0.40931372549019607,0.0,103,695,398,28,1224,131,train
max_shed_top10,max_shed_topq,0.1,20.0,0.6721311475409836,0.24,0.8571428571428571,0.24,0.8571428571428571,0.375,0.530988356881214,0.8465608465608465,0.5218843349388668,0.3764521824454682,0.14543215249339858,0.4098360655737705,0.0,6,35,19,1,61,7,validation
max_shed_top10,max_shed_topq,0.1,20.0,0.6079545454545454,0.16,0.6666666666666666,0.16,0.6666666666666666,0.25806451612903225,0.3795558288245282,0.7215189873417721,0.48663035076525474,0.39841073055610154,0.0882196202091532,0.42613636363636365,0.0,12,95,63,6,176,18,test
max_shed_top10,max_shed_topq,0.1,8.365384615384615,0.9240246406570842,0.8813559322033898,0.3333333333333333,0.8813559322033898,0.3333333333333333,0.4837209302325581,0.5233501959224031,0.8552706552706553,0.47829130048362106,0.2952421085932231,0.18304919189039798,0.040383299110198494,0.0,52,1298,7,104,1461,156,overall
max_shed_top10,max_shed_topq,0.1,8.365384615384615,0.9240196078431373,0.9318181818181818,0.31297709923664124,0.9318181818181818,0.31297709923664124,0.4685714285714286,0.5700826156561323,0.8661991996256538,0.48307383083205185,0.29356917402184435,0.1895046568102075,0.03594771241830065,0.0,41,1090,3,90,1224,131,train
max_shed_top10,max_shed_topq,0.1,8.365384615384615,0.9344262295081968,1.0,0.42857142857142855,1.0,0.42857142857142855,0.6,0.6760544217687074,0.8941798941798942,0.49959622962134226,0.2937647442655968,0.20583148535574547,0.04918032786885246,0.0,3,54,0,4,61,7,validation
max_shed_top10,max_shed_topq,0.1,8.365384615384615,0.9204545454545454,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.43554471217971646,0.7675808720112518,0.4351998571720388,0.3073199260628987,0.1278799311091401,0.06818181818181818,0.0,8,154,4,10,176,18,test
max_shed_top10,max_shed_topq,0.1,50.0,0.5229295003422314,0.17132442284325639,0.9038461538461539,0.17132442284325639,0.9038461538461539,0.28804902962206336,0.3959449730179349,0.7617545927890755,0.526941733673597,0.44380912105071135,0.08313261262288563,0.5633127994524298,0.0,141,623,682,15,1461,156,overall
max_shed_top10,max_shed_topq,0.1,50.0,0.5302287581699346,0.17732558139534885,0.9312977099236641,0.17732558139534885,0.9312977099236641,0.2979242979242979,0.4445188248197916,0.7700565011209431,0.5278164780776919,0.4424331799210863,0.08538329815660567,0.5620915032679739,0.0,122,527,566,9,1224,131,train
max_shed_top10,max_shed_topq,0.1,50.0,0.5245901639344263,0.17647058823529413,0.8571428571428571,0.17647058823529413,0.8571428571428571,0.29268292682926833,0.514172335600907,0.8227513227513228,0.5308912055832999,0.43441812776856953,0.09647307781473041,0.5573770491803278,0.0,6,26,28,1,61,7,validation
max_shed_top10,max_shed_topq,0.1,50.0,0.4715909090909091,0.12871287128712872,0.7222222222222222,0.12871287128712872,0.7222222222222222,0.2184873949579832,0.36876284202577664,0.6944444444444444,0.5190396325455772,0.4565370785944824,0.06250255395109477,0.5738636363636364,0.0,13,70,88,5,176,18,test
max_shed_top10,max_shed_topq,0.1,100.0,0.4544832306639288,0.15426105717367852,0.9166666666666666,0.15426105717367852,0.9166666666666666,0.26408125577100644,0.39230431633297613,0.7530503978779841,0.530440058081578,0.48076695981381956,0.04967309826775845,0.6344969199178645,0.0,143,521,784,13,1461,156,overall
max_shed_top10,max_shed_topq,0.1,100.0,0.4624183006535948,0.1591203104786546,0.9389312977099237,0.1591203104786546,0.9389312977099237,0.27212389380530977,0.4414702423033435,0.7622273593932241,0.5297235828319579,0.47983773435787225,0.049885848474085615,0.6315359477124183,0.0,123,443,650,8,1224,131,train
max_shed_top10,max_shed_topq,0.1,100.0,0.5081967213114754,0.17142857142857143,0.8571428571428571,0.17142857142857143,0.8571428571428571,0.2857142857142857,0.511566297280583,0.8174603174603174,0.5322469387735639,0.47295419926996585,0.059292739503598035,0.5737704918032787,0.0,6,25,29,1,61,7,validation
max_shed_top10,max_shed_topq,0.1,100.0,0.3806818181818182,0.11764705882352941,0.7777777777777778,0.11764705882352941,0.7777777777777778,0.2043795620437956,0.36316976424333436,0.6775668073136427,0.5349517299069299,0.4898652667297593,0.04508646317717058,0.6761363636363636,0.0,14,53,105,4,176,18,test
max_shed_top10,max_shed_topq,0.1,200.0,0.40383299110198495,0.14568880079286423,0.9423076923076923,0.14568880079286423,0.9423076923076923,0.25236051502145923,0.3884531492381538,0.74163965026034,0.5314891084264486,0.502855597213767,0.02863351121268154,0.6906228610540726,0.0,147,443,862,9,1461,156,overall
max_shed_top10,max_shed_topq,0.1,200.0,0.41013071895424835,0.14863258026159334,0.9541984732824428,0.14863258026159334,0.9541984732824428,0.257201646090535,0.43714260786665876,0.7487690577792057,0.530131162577913,0.502254935300143,0.02787622727777006,0.6870915032679739,0.0,125,377,716,6,1224,131,train
max_shed_top10,max_shed_topq,0.1,200.0,0.4426229508196721,0.15384615384615385,0.8571428571428571,0.15384615384615385,0.8571428571428571,0.2608695652173913,0.49764123040520547,0.8042328042328042,0.5325192085334233,0.4982807735602061,0.03423843497321716,0.639344262295082,0.0,6,21,33,1,61,7,validation
max_shed_top10,max_shed_topq,0.1,200.0,0.3465909090909091,0.12403100775193798,0.8888888888888888,0.12403100775193798,0.8888888888888888,0.21768707482993196,0.3614438332966071,0.6754571026722925,0.5409713420603011,0.5085743563839152,0.032396985676385825,0.7329545454545454,0.0,16,45,113,2,176,18,test
max_shed_top20,max_shed_topq,0.2,20.0,0.44490075290896647,0.2709270927092709,0.9966887417218543,0.2709270927092709,0.9966887417218543,0.4260438782731776,0.26867601238274397,0.6861675685250472,0.8892770959249395,0.6975448344214606,0.19173226150347888,0.7604380561259412,0.5735797399041752,301,349,810,1,1461,302,overall
max_shed_top20,max_shed_topq,0.2,20.0,0.4452614379084967,0.27145922746781115,1.0,0.27145922746781115,1.0,0.4270042194092827,0.26820372053883207,0.6876004933587883,0.8918956878628184,0.6959850367937471,0.19591065106907124,0.761437908496732,0.5727124183006536,253,292,679,0,1224,253,train
max_shed_top20,max_shed_topq,0.2,20.0,0.5081967213114754,0.3023255813953488,1.0,0.3023255813953488,1.0,0.46428571428571425,0.3213134737150506,0.7019230769230769,0.8938570251831641,0.6852904415378968,0.20856658364526737,0.7049180327868853,0.5901639344262295,13,18,30,0,61,13,validation
max_shed_top20,max_shed_topq,0.2,20.0,0.42045454545454547,0.25735294117647056,0.9722222222222222,0.25735294117647056,0.9722222222222222,0.4069767441860464,0.27832054003408147,0.6742063492063493,0.8692203503515985,0.7125646512423243,0.15665569910927424,0.7727272727272727,0.5738636363636364,35,39,101,1,176,36,test
max_shed_top20,max_shed_topq,0.2,3.837748344370861,0.594798083504449,0.3356009070294785,0.9801324503311258,0.3356009070294785,0.9801324503311258,0.5000000000000001,0.3804594584686476,0.7750972807112777,0.6689690043594664,0.4958391122462114,0.17312989211325497,0.6036960985626283,0.004791238877481177,296,573,586,6,1461,302,overall
max_shed_top20,max_shed_topq,0.2,3.837748344370861,0.6013071895424836,0.3401360544217687,0.9881422924901185,0.3401360544217687,0.9881422924901185,0.5060728744939271,0.37008648908016734,0.7753874209791463,0.6672267997453335,0.49384858099365825,0.17337821875167525,0.6004901960784313,0.0,250,486,485,3,1224,253,train
max_shed_top20,max_shed_topq,0.2,3.837748344370861,0.5573770491803278,0.325,1.0,0.325,1.0,0.4905660377358491,0.46447161800394904,0.7932692307692307,0.6771314877730149,0.49539680406451225,0.18173468370850265,0.6557377049180327,0.0,13,21,27,0,61,13,validation
max_shed_top20,max_shed_topq,0.2,3.837748344370861,0.5625,0.308411214953271,0.9166666666666666,0.308411214953271,0.9166666666666666,0.46153846153846145,0.43742300722161004,0.7678571428571429,0.6782652677761184,0.5097965168101447,0.1684687509659737,0.6079545454545454,0.03977272727272727,33,66,74,3,176,36,test
max_shed_top20,max_shed_topq,0.2,50.0,0.3483915126625599,0.24082934609250398,1.0,0.24082934609250398,1.0,0.38817480719794345,0.2685077911865071,0.6830477289739385,0.9077279096012874,0.7558484835497155,0.1518794260515719,0.8583162217659137,0.6167008898015058,302,207,952,0,1461,302,overall
max_shed_top20,max_shed_topq,0.2,50.0,0.3488562091503268,0.24095238095238095,1.0,0.24095238095238095,1.0,0.3883346124328472,0.267802129069322,0.6842422342802945,0.9094906840399791,0.7546289308739003,0.15486175316607886,0.8578431372549019,0.6143790849673203,253,174,797,0,1224,253,train
max_shed_top20,max_shed_topq,0.2,50.0,0.3770491803278688,0.2549019607843137,1.0,0.2549019607843137,1.0,0.40625,0.32157753902111985,0.6955128205128205,0.910001855630141,0.7424968785295883,0.16750497710055268,0.8360655737704918,0.639344262295082,13,10,38,0,61,13,validation
max_shed_top20,max_shed_topq,0.2,50.0,0.3352272727272727,0.23529411764705882,1.0,0.23529411764705882,1.0,0.38095238095238093,0.2794722182804883,0.6716269841269841,0.8945183753967285,0.7688846456153052,0.1256337297814233,0.8693181818181818,0.625,36,23,117,0,176,36,test
max_shed_top20,max_shed_topq,0.2,100.0,0.31143052703627655,0.2308868501529052,1.0,0.2308868501529052,1.0,0.3751552795031056,0.2682608443541637,0.6811821106343102,0.9129324762631725,0.7809104139019025,0.13202206236127,0.8952772073921971,0.6310746064339493,302,153,1006,0,1461,302,overall
max_shed_top20,max_shed_topq,0.2,100.0,0.31290849673202614,0.2312614259597806,1.0,0.2312614259597806,1.0,0.3756495916852264,0.2675023367116147,0.6823534679622084,0.9143186503719435,0.7798707313321523,0.13444791903979114,0.8937908496732027,0.6282679738562091,253,130,841,0,1224,253,train
max_shed_top20,max_shed_topq,0.2,100.0,0.3442622950819672,0.24528301886792453,1.0,0.24528301886792453,1.0,0.393939393939394,0.32306795144270634,0.6955128205128205,0.9144410353440505,0.7684227538605531,0.14601828148349738,0.8688524590163934,0.639344262295082,13,8,40,0,61,13,validation
max_shed_top20,max_shed_topq,0.2,100.0,0.2897727272727273,0.2236024844720497,1.0,0.2236024844720497,1.0,0.3654822335025381,0.2791161689304852,0.6692460317460317,0.9026459952195486,0.7924028385962759,0.11024315662327266,0.9147727272727273,0.6477272727272727,36,15,125,0,176,36,test
max_shed_top20,max_shed_topq,0.2,200.0,0.23545516769336072,0.21282593375616632,1.0,0.21282593375616632,1.0,0.3509587449157467,0.267848540933169,0.6785879583335714,0.9154623810029188,0.8030273001239256,0.11243508087899312,0.971252566735113,0.6433949349760438,302,42,1117,0,1461,302,overall
max_shed_top20,max_shed_topq,0.2,200.0,0.23529411764705882,0.2127838519764508,1.0,0.2127838519764508,1.0,0.3509015256588072,0.267011238202509,0.6796587194652838,0.916557083016799,0.8022117113539168,0.11434537166288217,0.9714052287581699,0.6405228758169934,253,35,936,0,1224,253,train
max_shed_top20,max_shed_topq,0.2,200.0,0.2459016393442623,0.22033898305084745,1.0,0.22033898305084745,1.0,0.3611111111111111,0.3263860303576023,0.6987179487179487,0.9165540475111741,0.7919538449496031,0.124600202561571,0.9672131147540983,0.6557377049180327,13,2,46,0,61,13,validation
max_shed_top20,max_shed_topq,0.2,200.0,0.23295454545454544,0.21052631578947367,1.0,0.21052631578947367,1.0,0.34782608695652173,0.27823655142911263,0.6666666666666666,0.9073748456107246,0.8124806040099689,0.09489424160075566,0.9715909090909091,0.6590909090909091,36,5,135,0,176,36,test
max_shed_top30,max_shed_topq,0.3,20.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.4744130425532057,0.6784590502044846,0.8169523057128701,0.7432122940725305,0.07374001164033961,1.0,0.45585215605749485,448,0,1013,0,1461,448,overall
max_shed_top30,max_shed_topq,0.3,20.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.44448205707158506,0.6605341730228824,0.8111123892855137,0.7437763628813455,0.06733602640416814,1.0,0.45179738562091504,376,0,848,0,1224,376,train
max_shed_top30,max_shed_topq,0.3,20.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.5948282546053397,0.7807017543859649,0.8329892723183883,0.717718514658156,0.11527075766023231,1.0,0.4262295081967213,19,0,42,0,61,19,validation
max_shed_top30,max_shed_topq,0.3,20.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.6184166167099808,0.7708237459733088,0.8526335549804399,0.7480286224101617,0.10460493257027825,1.0,0.4943181818181818,53,0,123,0,176,53,test
max_shed_top30,max_shed_topq,0.3,2.2611607142857144,0.6872005475701575,0.49429657794676807,0.8705357142857143,0.49429657794676807,0.8705357142857143,0.6305578011317704,0.7332029614208727,0.8388802707657594,0.615374781191349,0.37794659775681794,0.2374281834345311,0.5400410677618069,0.03216974674880219,390,614,399,58,1461,448,overall
max_shed_top30,max_shed_topq,0.3,2.2611607142857144,0.6813725490196079,0.48936170212765956,0.8563829787234043,0.48936170212765956,0.8563829787234043,0.6228239845261122,0.718007615674414,0.8251706142111602,0.60574883993398,0.37849883788967076,0.22725000204430923,0.5375816993464052,0.027777777777777776,322,512,336,54,1224,376,train
max_shed_top30,max_shed_topq,0.3,2.2611607142857144,0.7213114754098361,0.5277777777777778,1.0,0.5277777777777778,1.0,0.6909090909090909,0.804178794857912,0.8972431077694235,0.6562357168448599,0.3646908745590952,0.2915448422857647,0.5901639344262295,0.03278688524590164,19,25,17,0,61,19,validation
max_shed_top30,max_shed_topq,0.3,2.2611607142857144,0.7159090909090909,0.5157894736842106,0.9245283018867925,0.5157894736842106,0.9245283018867925,0.6621621621621622,0.8244481061092775,0.905967172879276,0.669016217707463,0.3786656281766974,0.2903505895307656,0.5397727272727273,0.0625,49,77,46,4,176,53,test
max_shed_top30,max_shed_topq,0.3,50.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.4711964739747709,0.6760263890847553,0.8205422882788947,0.7513803794376942,0.06916190884120055,1.0,0.4647501711156742,448,0,1013,0,1461,448,overall
max_shed_top30,max_shed_topq,0.3,50.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.4410412570676872,0.657987505018065,0.8148171603679657,0.7520114580555907,0.06280570231237503,1.0,0.46078431372549017,376,0,848,0,1224,376,train
max_shed_top30,max_shed_topq,0.3,50.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.5871341324220535,0.7769423558897243,0.836159254375257,0.7266978791781834,0.10946137519707355,1.0,0.4262295081967213,19,0,42,0,61,19,validation
max_shed_top30,max_shed_topq,0.3,50.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.617749371851375,0.7703635526921307,0.8555597550464127,0.7554576992988586,0.10010205574755404,1.0,0.5056818181818182,53,0,123,0,176,53,test
max_shed_top30,max_shed_topq,0.3,100.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.4697593062020472,0.6752992349457059,0.82172892482153,0.7535855046970823,0.06814342012444774,1.0,0.46611909650924027,448,0,1013,0,1461,448,overall
max_shed_top30,max_shed_topq,0.3,100.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.4399039893907087,0.6572442041348856,0.8160337770872927,0.7542399602397433,0.061793816847549476,1.0,0.4616013071895425,376,0,848,0,1224,376,train
max_shed_top30,max_shed_topq,0.3,100.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.5881173597210703,0.7769423558897243,0.8373029953555057,0.7291225861935389,0.1081804091619668,1.0,0.4262295081967213,19,0,42,0,61,19,validation
max_shed_top30,max_shed_topq,0.3,100.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.6139845577863189,0.7705169504525234,0.8565490796880902,0.7574266776805971,0.09912240200749312,1.0,0.5113636363636364,53,0,123,0,176,53,test
max_shed_top30,max_shed_topq,0.3,200.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.4687750727411385,0.6751846530813708,0.8223763898547206,0.7547468258856785,0.06762956396904207,1.0,0.46954140999315536,448,0,1013,0,1461,448,overall
max_shed_top30,max_shed_topq,0.3,200.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.43874987835002754,0.65717206945002,0.8167305726637232,0.7554124501656811,0.06131812249804203,1.0,0.46486928104575165,376,0,848,0,1224,376,train
max_shed_top30,max_shed_topq,0.3,200.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.5830631882422163,0.7744360902255639,0.8379016706818029,0.7304141067323231,0.10748756394947978,1.0,0.4426229508196721,19,0,42,0,61,19,validation
max_shed_top30,max_shed_topq,0.3,200.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.6134935476177295,0.770210154931738,0.8568640677434094,0.7584665398287579,0.0983975279146515,1.0,0.5113636363636364,53,0,123,0,176,53,test
composite_top10,composite_topq,0.1,20.0,0.10677618069815195,0.10677618069815195,1.0,0.10677618069815195,1.0,0.19294990723562153,0.14329368346288282,0.6022890264269575,0.7236741509957191,0.699149526855498,0.024524624140221052,1.0,0.02806297056810404,156,0,1305,0,1461,156,overall
composite_top10,composite_topq,0.1,20.0,0.10702614379084967,0.10702614379084967,1.0,0.10702614379084967,1.0,0.19335793357933578,0.13330183036882828,0.6050299267371126,0.7242016464699316,0.6987697242708896,0.025431922199042,1.0,0.026143790849673203,131,0,1093,0,1224,131,train
composite_top10,composite_topq,0.1,20.0,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.16780222779098342,0.5978835978835979,0.7261203697749546,0.6969697144296434,0.02915065534531125,1.0,0.03278688524590164,7,0,54,0,61,7,validation
composite_top10,composite_topq,0.1,20.0,0.10227272727272728,0.10227272727272728,1.0,0.10227272727272728,1.0,0.18556701030927836,0.26410523430970156,0.5805203938115331,0.7188838488525815,0.7025218945515307,0.016361954301050807,1.0,0.03977272727272727,18,0,158,0,176,18,test
composite_top10,composite_topq,0.1,8.365384615384615,0.6830937713894593,0.16263736263736264,0.47435897435897434,0.16263736263736264,0.47435897435897434,0.24222585924713586,0.1546749745025945,0.6197710973573043,0.48510177911092073,0.4661606623751907,0.018941116735730013,0.31143052703627655,0.0,74,924,381,82,1461,156,overall
composite_top10,composite_topq,0.1,8.365384615384615,0.6813725490196079,0.165374677002584,0.48854961832061067,0.165374677002584,0.48854961832061067,0.2471042471042471,0.16029672712765802,0.6382461605078815,0.4874040723301982,0.46601774435139315,0.021386327978805075,0.3161764705882353,0.0,64,770,323,67,1224,131,train
composite_top10,composite_topq,0.1,8.365384615384615,0.6885245901639344,0.2,0.5714285714285714,0.2,0.5714285714285714,0.29629629629629634,0.24371195846759752,0.6507936507936508,0.487904782806124,0.46383717049051215,0.02406761231561183,0.32786885245901637,0.0,4,38,16,3,61,7,validation
composite_top10,composite_topq,0.1,8.365384615384615,0.6931818181818182,0.125,0.3333333333333333,0.125,0.3333333333333333,0.18181818181818182,0.12815061375208614,0.4641350210970464,0.4672561436891556,0.4679434342852122,-0.0006872905960566,0.2727272727272727,0.0,6,116,42,12,176,18,test
composite_top10,composite_topq,0.1,50.0,0.10677618069815195,0.10677618069815195,1.0,0.10677618069815195,1.0,0.19294990723562153,0.1289547449275895,0.5105560467629433,0.8906207199280078,0.8877059842434879,0.0029147356845199424,1.0,0.919917864476386,156,0,1305,0,1461,156,overall
composite_top10,composite_topq,0.1,50.0,0.10702614379084967,0.10702614379084967,1.0,0.10702614379084967,1.0,0.19335793357933578,0.10552820567400774,0.5046688503523463,0.8891353620827653,0.8870265897762197,0.002108772306545603,1.0,0.9191176470588235,131,0,1093,0,1224,131,train
composite_top10,composite_topq,0.1,50.0,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.21292517006802722,0.6111111111111112,0.904172454561506,0.8793584163542147,0.024814038207291222,1.0,0.9180327868852459,7,0,54,0,61,7,validation
composite_top10,composite_topq,0.1,50.0,0.10227272727272728,0.10227272727272728,1.0,0.10227272727272728,1.0,0.18556701030927836,0.266709704367933,0.5242616033755274,0.8961607052220238,0.8952588122102279,0.0009018930117959956,1.0,0.9261363636363636,18,0,158,0,176,18,test
composite_top10,composite_topq,0.1,100.0,0.10677618069815195,0.10677618069815195,1.0,0.10677618069815195,1.0,0.19294990723562153,0.11414220961734753,0.4250417526279595,0.9321525459870313,0.9401371986929941,-0.007984652705962714,1.0,1.0,156,0,1305,0,1461,156,overall
composite_top10,composite_topq,0.1,100.0,0.10702614379084967,0.10702614379084967,1.0,0.10702614379084967,1.0,0.19335793357933578,0.08820779360526496,0.4108727991451499,0.9305961769045764,0.9397291176273315,-0.009132940722755056,1.0,1.0,131,0,1093,0,1224,131,train
composite_top10,composite_topq,0.1,100.0,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.19302995046587582,0.5105820105820106,0.9396774172782898,0.9348308355719955,0.004846581706294262,1.0,1.0,7,0,54,0,61,7,validation
