method,top_k,num_simulated_paths,num_critical_found,critical_path_recall,smoke_recall,used_measured_state,initial_offline_lines,simulation_initial_source,runtime_seconds,notes
pio_gcn_topk,20,20,2,,0.6666666666666666,False,,seed_initial_dcopf_case,3.5513339042663574,smoke truth only
pio_gcn_topk,50,50,2,,0.6666666666666666,False,,seed_initial_dcopf_case,3.551649570465088,smoke truth only
pio_gcn_topk,100,100,3,,1.0,False,,seed_initial_dcopf_case,3.551934003829956,smoke truth only
