seed,first_line,second_line,path,is_critical,total_load_shed_mw,rank_in_pio,rank_in_paper,rank_in_lodf,pio_score,paper_score,lodf_score,ensemble_score_alpha_0_75,first_line_loading_ratio,second_line_loading_ratio,max_loading_ratio,min_security_margin,min_relay_margin,first_line_abs_flow,second_line_abs_flow,first_outage_num_overloaded_lines,first_outage_max_loading_ratio,first_outage_total_load_shed_mw,candidate_position_min_rank,y_critical,y_load_shed
20260722,L05,L21,L05->L21,0,0.0,424,525,188,0.563732922077179,0.47993940114974976,0.8160401693832484,0.4624659507033353,0.2697973673100588,0.46909364090031686,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,234.54682045015844,0,0.9033494171046147,0.0,188,0,0.0
20260722,L05,L22,L05->L22,0,0.0,621,674,199,0.5190644860267639,0.4670449197292328,0.8160401693832476,0.39114453909965213,0.2697973673100588,0.29498845744504065,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,147.49422872252032,0,0.9033494171046147,0.0,199,0,0.0
20260722,L05,L23,L05->L23,0,0.0,400,363,176,0.570329487323761,0.5004761815071106,0.8255031269622851,0.4851171177467884,0.2697973673100588,0.6859664380018977,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,342.98321900094885,0,0.9033494171046147,0.0,176,0,0.0
20260722,L05,L24,L05->L24,0,0.0,975,520,195,0.45661312341690063,0.48037484288215637,0.8160401693832479,0.31182439999021005,0.2697973673100588,0.07328093385746115,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,36.640466928730575,0,0.9033494171046147,0.0,195,0,0.0
20260722,L05,L25,L05->L25,0,0.0,477,475,202,0.5522559881210327,0.4865763783454895,0.8160401693832475,0.45061236806074195,0.2697973673100588,0.44344780268753825,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,221.7239013437691,0,0.9033494171046147,0.0,202,0,0.0
20260722,L05,L26,L05->L26,0,0.0,478,476,203,0.5522559881210327,0.4865763783454895,0.8160401693832475,0.45061236806074195,0.2697973673100588,0.44344780268753825,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,221.7239013437691,0,0.9033494171046147,0.0,203,0,0.0
20260722,L05,L27,L05->L27,0,0.0,431,443,52,0.5617838501930237,0.488949179649353,0.9900431025587866,0.46557976038245663,0.2697973673100588,0.5208435952801441,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,260.42179764007204,0,0.9033494171046147,0.0,52,0,0.0
20260722,L05,L28,L05->L28,0,0.0,396,468,207,0.5708903670310974,0.48741018772125244,0.8160401693832469,0.477409290254963,0.2697973673100588,0.5949913574264208,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,297.4956787132104,0,0.9033494171046147,0.0,207,0,0.0
20260722,L05,L29,L05->L29,0,0.0,1117,1040,204,0.42454808950424194,0.427979975938797,0.8160401693832475,0.23256946122199523,0.2697973673100588,0.08289562616667326,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,41.44781308333663,0,0.9033494171046147,0.0,204,0,0.0
20260722,L05,L30,L05->L30,0,0.0,741,776,191,0.49751538038253784,0.4557129144668579,0.816040169383248,0.35341297372372904,0.2697973673100588,0.316155850031393,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,158.0779250156965,0,0.9033494171046147,0.0,191,0,0.0
20260722,L05,L31,L05->L31,0,0.0,840,884,192,0.48148390650749207,0.44493022561073303,0.816040169383248,0.3238126622875935,0.2697973673100588,0.27883550739502694,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,139.41775369751346,0,0.9033494171046147,0.0,192,0,0.0
20260722,L05,L32,L05->L32,0,0.0,1055,839,196,0.4383183717727661,0.4494098424911499,0.8160401693832479,0.2659087840456079,0.2697973673100588,0.1171344436149468,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,58.5672218074734,0,0.9033494171046147,0.0,196,0,0.0
20260722,L05,L33,L05->L33,0,0.0,1056,840,197,0.4383183717727661,0.4494098424911499,0.8160401693832479,0.2659087840456079,0.2697973673100588,0.1171344436149468,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,58.5672218074734,0,0.9033494171046147,0.0,197,0,0.0
20260722,L05,L34,L05->L34,0,0.0,1200,1291,200,0.4025695025920868,0.3917905390262604,0.8160401693832476,0.17806561071146487,0.2697973673100588,0.15027026221412926,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,75.13513110706462,0,0.9033494171046147,0.0,200,0,0.0
20260722,L05,L35,L05->L35,0,0.0,1201,1292,201,0.4025695025920868,0.3917905390262604,0.8160401693832476,0.17806561071146487,0.2697973673100588,0.15027026221412926,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,75.13513110706462,0,0.9033494171046147,0.0,201,0,0.0
20260722,L05,L36,L05->L36,0,0.0,786,1141,205,0.4912593960762024,0.4147450029850006,0.8160401693832473,0.31795333679487914,0.2697973673100588,0.27795895082732114,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,138.97947541366057,0,0.9033494171046147,0.0,205,0,0.0
20260722,L05,L37,L05->L37,0,0.0,787,1142,206,0.4912593960762024,0.41474494338035583,0.8160401693832473,0.3179532980282563,0.2697973673100588,0.27795895082732114,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,138.97947541366057,0,0.9033494171046147,0.0,206,0,0.0
20260722,L05,L38,L05->L38,0,0.0,648,669,186,0.5153137445449829,0.4671855568885803,0.8160401693832485,0.3859514605613826,0.2697973673100588,0.32116449260497293,0.9033494171046147,0.0966505828953853,0.29665058289538526,47.21453927926029,160.58224630248645,0,0.9033494171046147,0.0,186,0,0.0
20260722,L06,L01,L06->L01,0,0.0,1041,1318,921,0.44118574261665344,0.3872341513633728,0.590219090622467,0.22950990011161282,0.05023201512558855,0.2677776244275946,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,46.861084274829054,0,0.8847714454067139,0.0,921,0,0.0
20260722,L06,L02,L06->L02,0,0.0,1219,1263,922,0.40063580870628357,0.39686012268066406,0.5902190906224668,0.17863839999421938,0.05023201512558855,0.2116380240141976,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,37.03665420248458,0,0.8847714454067139,0.0,922,0,0.0
20260722,L06,L03,L06->L03,0,0.0,1375,1323,939,0.34512418508529663,0.38655930757522583,0.5902190906224664,0.0937265595348748,0.05023201512558855,0.12340740843312742,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,21.5962964757973,0,0.8847714454067139,0.0,939,0,0.0
20260722,L06,L04,L06->L04,0,0.0,1393,1348,925,0.3237101435661316,0.3815169334411621,0.5902190906224666,0.06027604159796725,0.05023201512558855,0.020611650359508175,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,3.6070388129139306,0,0.8847714454067139,0.0,925,0,0.0
20260722,L06,L05,L06->L05,0,0.0,1356,1325,860,0.35415178537368774,0.3861899971961975,0.6026122048194382,0.10620565737897338,0.05023201512558855,0.14410617841458792,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,25.21858122255289,0,0.8847714454067139,0.0,860,0,0.0
20260722,L06,L07,L06->L07,1,27.981072654937165,905,817,246,0.46837475895881653,0.4512568414211273,0.7737481954104255,0.3094575400980143,0.05023201512558855,0.6000443171435543,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,240.01772685742174,0,0.8847714454067139,0.0,246,1,27.981072654937165
20260722,L06,L08,L06->L08,0,0.0,856,1160,861,0.47889506816864014,0.4127714931964874,0.6025402114610652,0.2992492480271019,0.05023201512558855,0.43617472222915615,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,76.33057639010232,0,0.8847714454067139,0.0,856,0,0.0
20260722,L06,L09,L06->L09,0,0.0,921,1015,824,0.4648122787475586,0.4300174117088318,0.6107147995956695,0.2906241992457647,0.05023201512558855,0.3671105852467561,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,64.24435241818232,0,0.8847714454067139,0.0,824,0,0.0
20260722,L06,L10,L06->L10,0,0.0,687,621,859,0.508421778678894,0.4713006615638733,0.6026122048194403,0.37891758098728706,0.05023201512558855,0.7592432386900267,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,132.86756677075468,0,0.8847714454067139,0.0,621,0,0.0
20260722,L06,L11,L06->L11,0,0.0,984,699,218,0.4546644985675812,0.4635755717754364,0.8005038051622291,0.29815273675708653,0.05023201512558855,0.8847714454067139,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,154.83500294617494,0,0.8847714454067139,0.0,218,0,0.0
20260722,L06,L12,L06->L12,0,0.0,1233,1179,926,0.39812108874320984,0.4099683165550232,0.5902190906224666,0.18362084167034382,0.05023201512558855,0.18247921728999184,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,31.933863025748572,0,0.8847714454067139,0.0,926,0,0.0
20260722,L06,L13,L06->L13,0,0.0,1321,1096,927,0.3713671863079071,0.42116472125053406,0.5902190906224666,0.15320844732066657,0.05023201512558855,0.03496866060030025,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,6.119515605052545,0,0.8847714454067139,0.0,927,0,0.0
20260722,L06,L14,L06->L14,0,0.0,850,887,940,0.4803061783313751,0.44469180703163147,0.5902190906224664,0.32199825415376515,0.05023201512558855,0.35510683421996825,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,142.0427336879873,0,0.8847714454067139,0.0,850,0,0.0
20260722,L06,L15,L06->L15,0,0.0,799,867,941,0.4874410033226013,0.44633054733276367,0.5902190906224664,0.33311658406891503,0.05023201512558855,0.4053853979960237,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,162.15415919840947,0,0.8847714454067139,0.0,799,0,0.0
20260722,L06,L16,L06->L16,0,0.0,660,597,920,0.5126394033432007,0.473678320646286,0.5902190906224672,0.38640635707793924,0.05023201512558855,0.4830930752141822,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,193.23723008567288,0,0.8847714454067139,0.0,597,0,0.0
20260722,L06,L17,L06->L17,0,0.0,644,583,919,0.5164923071861267,0.47488933801651,0.5902190906224674,0.3926224863787268,0.05023201512558855,0.5338645660860813,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,213.54582643443254,0,0.8847714454067139,0.0,583,0,0.0
20260722,L06,L18,L06->L18,0,0.0,867,682,928,0.47733941674232483,0.4658164978027344,0.5902190906224666,0.3315576964258706,0.05023201512558855,0.3689539317939476,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,184.47696589697378,0,0.8847714454067139,0.0,682,0,0.0
